Base Query,Rewritten 1,Rewritten 2,Rewritten 3,Điều,Chương,Trả lời
Điều kiện hành nghề dịch vụ đại diện sở hữu công nghiệp là gì?,Cá nhân cần đáp ứng những điều kiện gì để hành nghề dịch vụ đại diện sở hữu công nghiệp?,Điều kiện để cá nhân được cấp chứng chỉ hành nghề dịch vụ đại diện sở hữu công nghiệp là gì?,Cá nhân muốn hành nghề dịch vụ đại diện sở hữu công nghiệp cần có những yêu cầu nào?,155,11,"Cá nhân được phép hành nghề dịch vụ đại diện sở hữu công nghiệp nếu đáp ứng các điều kiện sau:

Có Chứng chỉ hành nghề dịch vụ đại diện sở hữu công nghiệp.
Hoạt động cho một tổ chức dịch vụ đại diện sở hữu công nghiệp.
Cá nhân đó phải là công dân Việt Nam, có năng lực hành vi dân sự đầy đủ, và thường trú tại Việt Nam.
Có bằng tốt nghiệp đại học và đã làm công tác pháp luật về sở hữu công nghiệp từ năm năm trở lên, hoặc đã làm công tác thẩm định các đơn đăng ký sở hữu công nghiệp, hoặc tốt nghiệp khóa đào tạo pháp luật về sở hữu công nghiệp.
Không phải là công chức, viên chức tại cơ quan nhà nước có thẩm quyền xác lập và bảo đảm thực thi quyền sở hữu công nghiệp.
Đạt yêu cầu kỳ kiểm tra nghiệp vụ đại diện sở hữu công nghiệp do cơ quan có thẩm quyền tổ chức."
Điều kiện để ghi nhận và thu hồi chứng chỉ hành nghề dịch vụ đại diện sở hữu công nghiệp là gì?,Khi nào tổ chức dịch vụ đại diện sở hữu công nghiệp sẽ bị xoá tên trong Sổ đăng ký quốc gia về sở hữu công nghiệp?,Điều kiện nào để cá nhân có thể hành nghề dịch vụ đại diện sở hữu công nghiệp được ghi nhận trong Sổ đăng ký quốc gia?,Người đại diện sở hữu công nghiệp sẽ bị xử lý như thế nào nếu vi phạm các quy định trong khi hành nghề?,156,11,"Tổ chức, cá nhân đáp ứng các điều kiện kinh doanh, hành nghề dịch vụ đại diện sở hữu công nghiệp được cơ quan quản lý nhà nước về quyền sở hữu công nghiệp ghi nhận trong Sổ đăng ký quốc gia về đại diện sở hữu công nghiệp. Trường hợp không còn đáp ứng các điều kiện quy định tại Điều 154 và Điều 155, cơ quan nhà nước sẽ xoá tên họ khỏi Sổ đăng ký và công bố trên Công báo sở hữu công nghiệp. Người đại diện sở hữu công nghiệp có sai phạm về chuyên môn hoặc vi phạm quy định có thể bị cảnh cáo, phạt tiền hoặc thu hồi chứng chỉ hành nghề dịch vụ đại diện sở hữu công nghiệp."
"Tổ chức, cá nhân nào được bảo hộ quyền đối với giống cây trồng?",Ai là đối tượng có quyền bảo vệ đối với giống cây trồng theo quy định của pháp luật Việt Nam?,"Điều kiện nào để tổ chức, cá nhân được bảo hộ quyền đối với giống cây trồng?","Các tổ chức, cá nhân nước ngoài có thể được bảo vệ quyền đối với giống cây trồng tại Việt Nam không?",157,12,"Tổ chức, cá nhân được bảo hộ quyền đối với giống cây trồng là những tổ chức, cá nhân chọn tạo hoặc phát hiện và phát triển giống cây trồng, hoặc đầu tư cho công tác này, hoặc được chuyển giao quyền đối với giống cây trồng. Các đối tượng này bao gồm tổ chức, cá nhân Việt Nam, tổ chức, cá nhân nước ngoài có thỏa thuận bảo hộ giống cây trồng với Việt Nam, hoặc có địa chỉ thường trú tại Việt Nam hoặc cơ sở sản xuất, kinh doanh giống cây trồng tại Việt Nam."
Giống cây trồng nào được bảo hộ theo quy định của pháp luật Việt Nam?,Các điều kiện nào quyết định việc một giống cây trồng có được bảo hộ không?,Giống cây trồng cần đáp ứng những tiêu chí gì để được công nhận và bảo vệ quyền lợi?,Điều kiện về tính mới và tính ổn định là gì đối với giống cây trồng được bảo hộ?,158,12,"Giống cây trồng được bảo hộ phải đáp ứng các điều kiện: giống cây trồng đó phải được chọn tạo hoặc phát hiện và phát triển, thuộc Danh mục loài cây trồng được Nhà nước bảo hộ, có tính mới, tính khác biệt, tính đồng nhất, tính ổn định, và có tên phù hợp."
Điều kiện nào xác định tính mới của giống cây trồng?,Làm sao để đánh giá tính mới của một giống cây trồng khi nộp đơn đăng ký bảo hộ?,Có quy định nào về thời gian bán hoặc phân phối giống cây trồng để được coi là mới không?,Tính mới của giống cây trồng được xác định như thế nào trong trường hợp giống cây thuộc loài thân gỗ và cây nho?,159,12,"Giống cây trồng được coi là có tính mới nếu vật liệu nhân giống hoặc sản phẩm thu hoạch của giống cây trồng đó chưa được người có quyền đăng ký hoặc người được phép của người đó bán hoặc phân phối nhằm mục đích khai thác giống cây trồng trên lãnh thổ Việt Nam trước ngày nộp đơn đăng ký một năm, hoặc ngoài lãnh thổ Việt Nam trước ngày nộp đơn đăng ký sáu năm đối với giống cây trồng thuộc loài thân gỗ và cây nho, bốn năm đối với giống cây trồng khác."
Giống cây trồng được coi là có tính khác biệt khi nào?,Cách nào để xác định tính khác biệt của giống cây trồng đối với các giống khác?,Tính khác biệt của giống cây trồng được quy định như thế nào trong trường hợp giống đã được sử dụng rộng rãi trên thị trường?,Giống cây trồng có được coi là khác biệt nếu đã được bảo hộ hoặc đăng ký vào Danh mục loài cây trồng của một quốc gia không?,160,12,"Giống cây trồng được coi là có tính khác biệt nếu có khả năng phân biệt rõ ràng với các giống cây trồng khác được biết đến rộng rãi tại thời điểm nộp đơn hoặc ngày ưu tiên nếu đơn được hưởng quyền ưu tiên. Các giống cây trồng được biết đến rộng rãi có thể là giống đã được sử dụng trên thị trường, đã được bảo hộ, hoặc đã được đăng ký vào Danh mục loài cây trồng ở bất kỳ quốc gia nào, hoặc bản mô tả chi tiết của giống đó đã được công bố."
Giống cây trồng được coi là có tính đồng nhất khi nào?,Tính đồng nhất của giống cây trồng được xác định như thế nào?,Khi nào giống cây trồng được coi là đồng nhất về các tính trạng?,Có sự sai lệch nào về tính trạng của giống cây trồng trong quá trình nhân giống không?,161,12,"Giống cây trồng được coi là có tính đồng nhất nếu có sự biểu hiện như nhau về các tính trạng liên quan, trừ những sai lệch trong phạm vi cho phép đối với một số tính trạng cụ thể trong quá trình nhân giống."
Giống cây trồng được coi là có tính ổn định khi nào?,Tính ổn định của giống cây trồng được xác định như thế nào?,Giống cây trồng được coi là ổn định khi các tính trạng của nó có thay đổi không?,Khi nào một giống cây trồng được xem là ổn định về các tính trạng liên quan?,162,12,"Giống cây trồng được coi là có tính ổn định nếu các tính trạng liên quan của giống cây trồng đó vẫn giữ được các biểu hiện như mô tả ban đầu, không bị thay đổi sau mỗi vụ nhân giống hoặc sau mỗi chu kỳ nhân giống trong trường hợp nhân giống theo chu kỳ."
Tên của giống cây trồng phải đáp ứng những yêu cầu gì?,Tên của giống cây trồng phải có đặc điểm gì để được coi là phù hợp?,Khi nào tên của giống cây trồng không được coi là hợp lệ?,Các yêu cầu về tên giống cây trồng khi đăng ký bảo hộ là gì?,163,12,"Tên của giống cây trồng phải dễ dàng phân biệt với tên của các giống cây trồng khác trong cùng một loài hoặc loài tương tự, không vi phạm đạo đức xã hội, gây nhầm lẫn về đặc trưng hoặc tác giả, và không trùng hoặc tương tự với nhãn hiệu, tên thương mại, chỉ dẫn địa lý đã được bảo hộ."
"Tổ chức, cá nhân chào bán hoặc đưa ra thị trường vật liệu nhân giống của giống cây trồng phải tuân thủ yêu cầu gì về tên giống cây trồng?","Khi đưa vật liệu nhân giống ra thị trường, tổ chức, cá nhân cần sử dụng tên giống cây trồng như thế nào?",Tên giống cây trồng khi đưa ra thị trường có yêu cầu gì về sự liên kết với bảo hộ?,Có yêu cầu gì về tên giống cây trồng khi kết thúc thời hạn bảo hộ?,163,12,"Tổ chức, cá nhân chào bán hoặc đưa ra thị trường vật liệu nhân giống của giống cây trồng phải sử dụng tên giống cây trồng như tên đã ghi trong Bằng bảo hộ, kể cả sau khi kết thúc thời hạn bảo hộ."
"Để được bảo hộ quyền đối với giống cây trồng, tổ chức, cá nhân cần thực hiện thủ tục gì?","Tổ chức, cá nhân muốn bảo vệ quyền đối với giống cây trồng cần làm gì?",Thủ tục nào cần thực hiện để đăng ký quyền đối với giống cây trồng?,Ai có quyền đăng ký bảo hộ giống cây trồng và phải làm gì để thực hiện?,164,13,"Để được bảo hộ quyền đối với giống cây trồng, tổ chức, cá nhân phải thực hiện việc nộp đơn đăng ký bảo hộ cho cơ quan quản lý nhà nước về quyền đối với giống cây trồng."
"Tổ chức, cá nhân phải nộp đơn đăng ký quyền đối với giống cây trồng như thế nào?","Tổ chức, cá nhân muốn đăng ký quyền đối với giống cây trồng cần thực hiện việc nộp đơn theo cách nào?",Thủ tục nộp đơn đăng ký quyền đối với giống cây trồng được quy định ra sao?,"Tổ chức, cá nhân có thể nộp đơn đăng ký bảo hộ giống cây trồng trực tiếp hay phải thông qua đại diện hợp pháp?",165,13,"Tổ chức, cá nhân Việt Nam, tổ chức, cá nhân nước ngoài có địa chỉ thường trú tại Việt Nam hoặc có cơ sở sản xuất, kinh doanh giống cây trồng tại Việt Nam nộp đơn đăng ký quyền đối với giống cây trồng trực tiếp hoặc thông qua đại diện hợp pháp tại Việt Nam. Còn tổ chức, cá nhân nước ngoài không có địa chỉ thường trú tại Việt Nam hoặc không có cơ sở sản xuất, kinh doanh giống cây trồng tại Việt Nam nộp đơn đăng ký bảo hộ thông qua đại diện hợp pháp tại Việt Nam."
Quyền ưu tiên đối với đơn đăng ký bảo hộ giống cây trồng được áp dụng như thế nào?,"Điều kiện để một tổ chức, cá nhân được hưởng quyền ưu tiên đối với đơn đăng ký bảo hộ giống cây trồng là gì?",Người đăng ký bảo hộ giống cây trồng có thể yêu cầu quyền ưu tiên như thế nào trong trường hợp có đơn bảo hộ tương tự tại quốc gia khác?,Làm sao để đơn đăng ký bảo hộ giống cây trồng được hưởng quyền ưu tiên?,167,13,"Người đăng ký có quyền yêu cầu được hưởng quyền ưu tiên trong trường hợp đơn đăng ký bảo hộ được nộp trong thời hạn mười hai tháng kể từ ngày nộp đơn đăng ký bảo hộ cùng một giống cây trồng tại nước có ký kết với Cộng hòa xã hội chủ nghĩa Việt Nam thỏa thuận về bảo hộ giống cây trồng. Để được hưởng quyền ưu tiên, người đăng ký phải thể hiện yêu cầu này trong đơn và cung cấp bản sao các tài liệu về đơn đầu tiên, cùng với các mẫu hoặc bằng chứng khác, trong thời gian ba tháng kể từ ngày nộp đơn."
Bằng bảo hộ giống cây trồng gồm những thông tin gì và được lưu trữ như thế nào?,Bằng bảo hộ giống cây trồng bao gồm các thông tin nào về giống cây trồng và chủ sở hữu?,Thông tin về giống cây trồng được bảo hộ được ghi nhận và lưu giữ như thế nào?,Những dữ liệu gì sẽ được ghi vào Sổ đăng ký quốc gia về giống cây trồng được bảo hộ?,168,13,"Bằng bảo hộ giống cây trồng ghi nhận tên giống và loài cây trồng, tên chủ sở hữu quyền đối với giống cây trồng, tên tác giả giống cây trồng và thời hạn bảo hộ quyền đối với giống cây trồng. Cơ quan quản lý nhà nước về quyền đối với giống cây trồng ghi nhận việc cấp Bằng bảo hộ và nội dung Bằng bảo hộ vào Sổ đăng ký quốc gia về giống cây trồng được bảo hộ và lưu giữ các thông tin đó."
Bằng bảo hộ giống cây trồng có hiệu lực như thế nào và trong bao lâu?,Thời gian hiệu lực của Bằng bảo hộ giống cây trồng kéo dài bao lâu đối với các giống cây trồng khác nhau?,Bằng bảo hộ giống cây trồng có hiệu lực ở đâu và có thể bị đình chỉ hay huỷ bỏ không?,Điều kiện nào có thể dẫn đến việc Bằng bảo hộ giống cây trồng bị huỷ bỏ hoặc đình chỉ?,169,13,"Bằng bảo hộ giống cây trồng có hiệu lực trên toàn lãnh thổ Việt Nam, bắt đầu từ ngày cấp và kéo dài đến hết hai mươi lăm năm đối với giống cây thân gỗ và cây nho; đến hết hai mươi năm đối với các giống cây trồng khác. Bằng bảo hộ giống cây trồng có thể bị đình chỉ hoặc huỷ bỏ hiệu lực theo quy định tại Điều 170 và Điều 171 của Luật này."
Bằng bảo hộ giống cây trồng có thể bị đình chỉ hiệu lực trong những trường hợp nào?,Những điều kiện nào dẫn đến việc đình chỉ hiệu lực của Bằng bảo hộ giống cây trồng?,Khi nào Bằng bảo hộ giống cây trồng sẽ bị đình chỉ hiệu lực?,Các yếu tố nào có thể khiến cho Bằng bảo hộ giống cây trồng không còn hiệu lực?,170,13,"Bằng bảo hộ giống cây trồng có thể bị đình chỉ hiệu lực trong các trường hợp sau: khi giống cây trồng không còn đáp ứng điều kiện về tính đồng nhất và tính ổn định, khi chủ bằng bảo hộ không nộp lệ phí duy trì hiệu lực, khi không cung cấp tài liệu và vật liệu nhân giống cần thiết, hoặc khi không thay đổi tên giống cây trồng theo yêu cầu của cơ quan quản lý."
Trong trường hợp nào cơ quan quản lý nhà nước ra quyết định đình chỉ hiệu lực Bằng bảo hộ giống cây trồng?,Cơ quan quản lý nhà nước ra quyết định đình chỉ hiệu lực Bằng bảo hộ giống cây trồng trong tình huống nào?,Quyết định đình chỉ hiệu lực Bằng bảo hộ giống cây trồng sẽ được ban hành khi nào?,Ai có thẩm quyền ra quyết định đình chỉ hiệu lực Bằng bảo hộ giống cây trồng và trong những trường hợp nào?,170,13,Cơ quan quản lý nhà nước về quyền đối với giống cây trồng sẽ ra quyết định đình chỉ hiệu lực Bằng bảo hộ giống cây trồng trong các trường hợp giống không còn đáp ứng các điều kiện hoặc khi chủ bằng không thực hiện nghĩa vụ theo quy định.
Chủ Bằng bảo hộ có thể khôi phục hiệu lực của Bằng bảo hộ giống cây trồng như thế nào?,Các bước để phục hồi hiệu lực Bằng bảo hộ giống cây trồng là gì?,Làm thế nào để khôi phục hiệu lực Bằng bảo hộ giống cây trồng sau khi bị đình chỉ?,Chủ sở hữu Bằng bảo hộ giống cây trồng cần làm gì để phục hồi hiệu lực của Bằng sau khi bị đình chỉ?,170,13,"Chủ Bằng bảo hộ có thể phục hồi hiệu lực Bằng bảo hộ giống cây trồng bằng cách gửi đơn đề nghị khắc phục các lý do bị đình chỉ và nộp lệ phí phục hồi. Trong thời gian ba mươi ngày kể từ ngày thông báo, chủ sở hữu cần khắc phục các lý do và trong thời gian chín mươi ngày cần chứng minh điều kiện đồng nhất và ổn định của giống cây trồng nếu bị đình chỉ do lý do đó."
Bằng bảo hộ giống cây trồng có thể bị hủy bỏ hiệu lực trong những trường hợp nào?,Các lý do nào có thể dẫn đến việc hủy bỏ hiệu lực của Bằng bảo hộ giống cây trồng?,Bằng bảo hộ giống cây trồng sẽ bị hủy bỏ khi nào?,"Trong những tình huống nào, Bằng bảo hộ giống cây trồng bị hủy bỏ hiệu lực?",171,13,"Bằng bảo hộ giống cây trồng có thể bị hủy bỏ trong các trường hợp sau: khi đơn đăng ký bảo hộ không do người có quyền đăng ký đứng tên, khi giống cây trồng không đáp ứng yêu cầu về tính mới hoặc tính khác biệt, hoặc khi giống cây trồng không đáp ứng yêu cầu về tính đồng nhất và ổn định nếu Bằng bảo hộ được cấp dựa trên kết quả khảo nghiệm kỹ thuật của người đăng ký."
Ai có quyền yêu cầu hủy bỏ hiệu lực Bằng bảo hộ giống cây trồng?,Ai có thể yêu cầu cơ quan quản lý nhà nước hủy bỏ hiệu lực của Bằng bảo hộ giống cây trồng?,Quyền yêu cầu hủy bỏ hiệu lực Bằng bảo hộ giống cây trồng thuộc về ai?,"Các tổ chức, cá nhân nào có thể yêu cầu huỷ bỏ hiệu lực của Bằng bảo hộ giống cây trồng?",171,13,"Mọi tổ chức, cá nhân có quyền yêu cầu cơ quan quản lý nhà nước về quyền đối với giống cây trồng hủy bỏ hiệu lực Bằng bảo hộ giống cây trồng trong thời gian hiệu lực của Bằng."
Chủ Bằng bảo hộ có quyền yêu cầu cơ quan quản lý nhà nước sửa đổi hoặc thay đổi thông tin gì liên quan đến Bằng bảo hộ giống cây trồng?,Chủ sở hữu Bằng bảo hộ có thể yêu cầu sửa đổi những thông tin nào trong Bằng bảo hộ giống cây trồng?,Những thông tin nào chủ Bằng bảo hộ có quyền yêu cầu sửa chữa hoặc thay đổi?,"Khi có sai sót về thông tin của chủ Bằng bảo hộ, cơ quan quản lý nhà nước có thể sửa chữa những gì?",172,13,"Chủ Bằng bảo hộ có quyền yêu cầu cơ quan quản lý nhà nước về quyền đối với giống cây trồng thay đổi hoặc sửa chữa thông tin liên quan đến tên và địa chỉ của chủ Bằng bảo hộ, với điều kiện phải nộp phí, lệ phí. Nếu sai sót là do cơ quan quản lý nhà nước gây ra, chủ Bằng bảo hộ không phải nộp phí, lệ phí."
Quyết định liên quan đến Bằng bảo hộ giống cây trồng sẽ được công bố ở đâu và trong thời gian bao lâu?,Các quyết định về Bằng bảo hộ giống cây trồng sẽ được công bố ở đâu và khi nào?,Thời gian và địa điểm công bố các quyết định liên quan đến Bằng bảo hộ giống cây trồng là gì?,"Quyết định về cấp, đình chỉ, hủy bỏ, hay sửa đổi Bằng bảo hộ giống cây trồng sẽ được công bố như thế nào?",173,13,"Quyết định về việc cấp, cấp lại, đình chỉ, hủy bỏ, hoặc sửa đổi Bằng bảo hộ giống cây trồng sẽ được cơ quan quản lý nhà nước công bố trên tạp chí chuyên ngành về giống cây trồng trong thời hạn sáu mươi ngày, kể từ ngày ra quyết định."
Đơn đăng ký bảo hộ giống cây trồng gồm những tài liệu nào?,Các tài liệu cần thiết để nộp đơn đăng ký bảo hộ giống cây trồng là gì?,"Để đăng ký bảo hộ giống cây trồng, người đăng ký cần nộp những giấy tờ nào?",Những tài liệu nào là bắt buộc khi nộp đơn đăng ký bảo hộ giống cây trồng?,174,13,"Đơn đăng ký bảo hộ giống cây trồng gồm các tài liệu sau: tờ khai đăng ký theo mẫu quy định, ảnh chụp và tờ khai kỹ thuật, giấy ủy quyền (nếu nộp qua đại diện), tài liệu chứng minh quyền đăng ký (nếu người đăng ký được chuyển giao quyền đăng ký), tài liệu chứng minh quyền ưu tiên (nếu có yêu cầu hưởng quyền ưu tiên), và chứng từ nộp phí, lệ phí."
Đơn đăng ký bảo hộ và các giấy tờ giao dịch giữa người đăng ký và cơ quan quản lý nhà nước phải được làm bằng ngôn ngữ gì?,Đơn đăng ký bảo hộ giống cây trồng và các giấy tờ liên quan cần phải sử dụng ngôn ngữ nào?,Các giấy tờ trong đơn đăng ký bảo hộ giống cây trồng có yêu cầu gì về ngôn ngữ?,Những giấy tờ nào trong đơn đăng ký bảo hộ giống cây trồng có thể được làm bằng ngôn ngữ khác ngoài tiếng Việt?,174,13,"Đơn đăng ký bảo hộ và các giấy tờ giao dịch giữa người đăng ký và cơ quan quản lý nhà nước về quyền đối với giống cây trồng phải được làm bằng tiếng Việt. Tuy nhiên, các tài liệu như giấy ủy quyền, tài liệu chứng minh quyền đăng ký, tài liệu chứng minh quyền ưu tiên, và các tài liệu bổ trợ có thể được làm bằng ngôn ngữ khác nhưng phải dịch ra tiếng Việt khi cơ quan quản lý nhà nước yêu cầu."
Tài liệu chứng minh quyền ưu tiên trong đơn đăng ký bảo hộ giống cây trồng gồm những gì?,Các tài liệu nào cần thiết để chứng minh quyền ưu tiên trong đơn đăng ký bảo hộ giống cây trồng?,Những tài liệu chứng minh quyền ưu tiên trong đơn đăng ký bảo hộ giống cây trồng là gì?,"Khi yêu cầu quyền ưu tiên trong đơn đăng ký bảo hộ giống cây trồng, cần nộp những tài liệu nào?",174,13,"Tài liệu chứng minh quyền ưu tiên của đơn đăng ký bảo hộ giống cây trồng bao gồm bản sao đơn hoặc các đơn đầu tiên có xác nhận của cơ quan nhận đơn và giấy chuyển giao, thừa kế quyền ưu tiên (nếu quyền đó được thụ hưởng từ người khác)."
Đơn đăng ký bảo hộ giống cây trồng chỉ được tiếp nhận khi nào?,Đơn đăng ký bảo hộ giống cây trồng có thể được tiếp nhận khi nào?,Khi nào cơ quan quản lý nhà nước tiếp nhận đơn đăng ký bảo hộ giống cây trồng?,"Để được tiếp nhận, đơn đăng ký bảo hộ giống cây trồng cần đáp ứng điều kiện gì?",175,13,Đơn đăng ký bảo hộ giống cây trồng chỉ được cơ quan quản lý nhà nước về quyền đối với giống cây trồng tiếp nhận khi có đủ các tài liệu quy định tại khoản 1 Điều 174 của Luật này.
Cơ quan quản lý nhà nước về quyền đối với giống cây trồng thẩm định hình thức đơn trong bao lâu?,Thời gian cơ quan quản lý nhà nước thẩm định hình thức đơn đăng ký bảo hộ giống cây trồng là bao nhiêu?,Cơ quan nhà nước có thời hạn bao lâu để thẩm định hình thức đơn đăng ký bảo hộ giống cây trồng?,Cơ quan quản lý nhà nước về quyền đối với giống cây trồng cần bao nhiêu thời gian để xác định tính hợp lệ của đơn đăng ký bảo hộ giống cây trồng?,176,13,"Cơ quan quản lý nhà nước về quyền đối với giống cây trồng thẩm định hình thức đơn trong thời hạn mười lăm ngày, kể từ ngày nhận đơn để xác định tính hợp lệ của đơn."
Đơn đăng ký bảo hộ giống cây trồng được coi là không hợp lệ trong những trường hợp nào?,Những trường hợp nào khiến đơn đăng ký bảo hộ giống cây trồng bị coi là không hợp lệ?,Đơn đăng ký bảo hộ giống cây trồng có thể bị coi là không hợp lệ khi nào?,Đơn đăng ký bảo hộ giống cây trồng bị xem là không hợp lệ nếu gặp phải những vấn đề nào?,176,13,"Đơn đăng ký bảo hộ giống cây trồng được coi là không hợp lệ trong các trường hợp sau: đơn không đáp ứng các yêu cầu về hình thức theo quy định, giống cây trồng không thuộc loài cây trồng có tên trong Danh mục loài cây trồng được bảo hộ, hoặc đơn do người không có quyền đăng ký nộp."
"Khi đơn đăng ký bảo hộ giống cây trồng được chấp nhận hợp lệ, cơ quan quản lý nhà nước sẽ công bố đơn trong thời gian bao lâu?",Cơ quan quản lý nhà nước công bố đơn đăng ký bảo hộ giống cây trồng hợp lệ trong thời gian bao lâu?,Thời gian công bố đơn hợp lệ của giống cây trồng trên tạp chí chuyên ngành là bao nhiêu?,Đơn đăng ký bảo hộ giống cây trồng được công bố trong thời hạn nào khi đã được chấp nhận hợp lệ?,177,13,"Khi đơn được chấp nhận hợp lệ, cơ quan quản lý nhà nước về quyền đối với giống cây trồng công bố đơn hợp lệ trên tạp chí chuyên ngành về giống cây trồng trong thời hạn chín mươi ngày, kể từ ngày đơn được chấp nhận."
Cơ quan quản lý nhà nước thẩm định những nội dung gì đối với đơn đăng ký bảo hộ giống cây trồng hợp lệ?,"Khi đơn đăng ký bảo hộ giống cây trồng hợp lệ, cơ quan quản lý nhà nước sẽ thẩm định những yếu tố gì?",Nội dung thẩm định đối với đơn đăng ký bảo hộ giống cây trồng gồm những gì?,Cơ quan quản lý nhà nước sẽ kiểm tra những gì khi thẩm định đơn đăng ký bảo hộ giống cây trồng hợp lệ?,178,13,"Cơ quan quản lý nhà nước về quyền đối với giống cây trồng thẩm định nội dung đối với đơn được chấp nhận là hợp lệ, bao gồm thẩm định tính mới và tên gọi phù hợp của giống cây trồng, và thẩm định kết quả khảo nghiệm kỹ thuật đối với giống cây trồng."
Khảo nghiệm kỹ thuật giống cây trồng bao gồm những thí nghiệm nào?,Khảo nghiệm kỹ thuật giống cây trồng nhằm xác định những yếu tố nào?,Các thí nghiệm trong khảo nghiệm kỹ thuật giống cây trồng nhằm kiểm tra những tính chất gì?,Mục đích của khảo nghiệm kỹ thuật giống cây trồng là gì?,178,13,"Khảo nghiệm kỹ thuật là tiến hành các thí nghiệm nhằm xác định tính khác biệt, tính đồng nhất và tính ổn định của giống cây trồng."
Người đăng ký bảo hộ có quyền gì trước khi cơ quan quản lý nhà nước thông báo từ chối hoặc quyết định cấp Bằng bảo hộ giống cây trồng?,"Trước khi cơ quan quản lý nhà nước ra quyết định về Bằng bảo hộ giống cây trồng, người đăng ký có thể làm những gì?",Người đăng ký bảo hộ có thể thực hiện những thay đổi gì trong đơn trước khi nhận thông báo từ chối hoặc cấp Bằng bảo hộ giống cây trồng?,Các quyền của người đăng ký bảo hộ trong quá trình xem xét đơn bảo hộ giống cây trồng là gì?,179,13,"Trước khi cơ quan quản lý nhà nước về quyền đối với giống cây trồng thông báo từ chối cấp Bằng bảo hộ giống cây trồng hoặc quyết định cấp Bằng bảo hộ giống cây trồng, người đăng ký có quyền sửa đổi, bổ sung đơn mà không làm thay đổi bản chất đơn đăng ký bảo hộ, yêu cầu ghi nhận thay đổi tên, địa chỉ của người đăng ký, hoặc yêu cầu ghi nhận thay đổi người đăng ký do chuyển nhượng đơn theo hợp đồng hoặc thừa kế, kế thừa."
Người đăng ký có quyền gì trước khi cơ quan quản lý nhà nước quyết định cấp hay từ chối cấp Bằng bảo hộ giống cây trồng?,"Trước khi cơ quan quản lý nhà nước ra quyết định về Bằng bảo hộ giống cây trồng, người đăng ký có thể làm gì?",Người đăng ký bảo hộ có quyền gì trong quá trình xem xét đơn trước khi nhận quyết định về Bằng bảo hộ giống cây trồng?,Người đăng ký có thể yêu cầu gì trước khi có quyết định cấp hoặc từ chối cấp Bằng bảo hộ giống cây trồng?,180,13,"Trước khi cơ quan quản lý nhà nước về quyền đối với giống cây trồng quyết định cấp hay từ chối cấp Bằng bảo hộ giống cây trồng, người đăng ký có quyền rút đơn đăng ký bảo hộ. Yêu cầu rút đơn phải được lập thành văn bản."
"Sau khi người đăng ký rút đơn đăng ký bảo hộ, các thủ tục tiếp theo sẽ ra sao?","Sau khi người đăng ký yêu cầu rút đơn bảo hộ giống cây trồng, các thủ tục còn lại sẽ bị xử lý như thế nào?","Nếu người đăng ký rút đơn bảo hộ giống cây trồng, các bước tiếp theo sẽ bị ngừng lại hay tiếp tục?","Khi người đăng ký rút đơn bảo hộ giống cây trồng, các khoản phí và lệ phí đã nộp sẽ được xử lý ra sao?",180,13,"Từ thời điểm người đăng ký rút đơn đăng ký bảo hộ, mọi thủ tục tiếp theo liên quan đến đơn đó bị chấm dứt. Các khoản phí, lệ phí đã nộp liên quan đến những thủ tục chưa bắt đầu tiến hành được hoàn trả theo yêu cầu của người đăng ký."
Người thứ ba có quyền gì liên quan đến việc cấp Bằng bảo hộ giống cây trồng?,"Trong quá trình cấp Bằng bảo hộ giống cây trồng, người thứ ba có thể thực hiện quyền gì?",Ai có quyền đưa ra ý kiến về việc cấp Bằng bảo hộ giống cây trồng và làm thế nào để thực hiện quyền này?,Ai có thể gửi ý kiến về việc cấp Bằng bảo hộ giống cây trồng và những yêu cầu gì cần có trong ý kiến đó?,181,13,"Kể từ ngày đơn đăng ký bảo hộ giống cây trồng được công bố trên tạp chí chuyên ngành về giống cây trồng đến trước khi ra quyết định cấp Bằng bảo hộ giống cây trồng, bất kỳ người thứ ba nào cũng có quyền có ý kiến về việc cấp Bằng bảo hộ giống cây trồng với cơ quan quản lý nhà nước về quyền đối với giống cây trồng. Ý kiến phải được lập thành văn bản và kèm theo các tài liệu, chứng cứ chứng minh."
