Base Query,Rewritten 1,Rewritten 2,Rewritten 3,Điều,Chương,Trả lời
Mức phạt cao nhất đối với tội xâm phạm an ninh lãnh thổ là gì?,Hình phạt cao nhất dành cho tội xâm phạm an ninh lãnh thổ theo luật hiện hành là gì?,"Theo Điều 111, mức phạt tối đa cho hành vi xâm phạm an ninh lãnh thổ là bao nhiêu năm tù?",Một người vi phạm nghiêm trọng Điều 111 có thể bị phạt ở mức nào?,111,13,"Mức phạt cao nhất đối với tội xâm phạm an ninh lãnh thổ là tù chung thân, áp dụng cho trường hợp người tổ chức, người hoạt động đắc lực hoặc gây hậu quả nghiêm trọng."
Thế nào là tội bạo loạn theo Điều 112 Bộ luật Hình sự?,Hành vi nào bị coi là phạm tội bạo loạn theo quy định của pháp luật?,Điều 112 định nghĩa tội bạo loạn như thế nào?,Một người bị kết án tội bạo loạn khi thực hiện hành vi gì?,112,13,"Theo Điều 112 Bộ luật Hình sự, tội bạo loạn là hành vi hoạt động vũ trang hoặc dùng bạo lực có tổ chức nhằm chống chính quyền nhân dân. Hành vi này thường bao gồm:

Sử dụng vũ khí hoặc các phương tiện nguy hiểm để gây rối trật tự và phá hoại chính quyền.
Tổ chức, lôi kéo hoặc kích động nhiều người tham gia vào các hoạt động chống chính quyền bằng bạo lực.
Chiếm giữ cơ quan nhà nước, tấn công lực lượng thi hành công vụ hoặc gây mất ổn định nghiêm trọng về chính trị."
Thế nào là tội khủng bố nhằm chống chính quyền nhân dân theo Điều 113,Điều 113 định nghĩa tội khủng bố nhằm chống chính quyền nhân dân như thế nào?,Những hành vi nào được coi là phạm tội khủng bố theo pháp luật Việt Nam?,Khi nào một hành vi bị xem là tội khủng bố chống chính quyền nhân dân?,113,13,"Theo Điều 113 Bộ luật Hình sự, tội khủng bố nhằm chống chính quyền nhân dân là các hành vi có chủ đích xâm phạm tính mạng, sức khỏe, tự do của cán bộ, công chức hoặc người khác, nhằm gây bất ổn chính trị, phá hoại chính quyền nhân dân. Hành vi này bao gồm:

Sát hại cán bộ, công chức hoặc người khác với mục đích chống chính quyền.
Thành lập hoặc tham gia tổ chức khủng bố, tài trợ khủng bố, hoặc hỗ trợ hoạt động khủng bố.
Dùng vũ lực, đe dọa hoặc cưỡng ép để tuyển mộ, đào tạo phần tử khủng bố.
Gây khó khăn cho quan hệ quốc tế của Việt Nam thông qua hành vi khủng bố đối với cá nhân, tổ chức nước ngoài."
Thế nào là tội phá hoại cơ sở vật chất - kỹ thuật theo Điều 114?,Điều 114 định nghĩa tội phá hoại cơ sở vật chất - kỹ thuật như thế nào?,Hành vi nào bị coi là phá hoại cơ sở vật chất - kỹ thuật theo pháp luật Việt Nam?,Khi nào một người bị coi là phạm tội phá hoại cơ sở vật chất - kỹ thuật?,114,13,"Theo Điều 114 Bộ luật Hình sự, tội phá hoại cơ sở vật chất - kỹ thuật là hành vi phá hủy, làm hư hỏng hoặc gây thiệt hại đến các cơ sở vật chất quan trọng của Nhà nước, với mục đích chống chính quyền nhân dân. Các lĩnh vực bị tác động có thể bao gồm:

Chính trị, quốc phòng, an ninh (phá hủy cơ sở quân sự, an ninh quốc gia).
Kinh tế (phá hoại nhà máy, công trình giao thông, hệ thống điện).
Khoa học - kỹ thuật (phá hoại phòng thí nghiệm, cơ sở nghiên cứu quan trọng).
Văn hóa, xã hội (gây thiệt hại cho các di tích lịch sử, cơ sở giáo dục, y tế)."
Thế nào là tội phá hoại việc thực hiện các chính sách kinh tế - xã hội theo Điều 115?,Điều 115 định nghĩa tội phá hoại việc thực hiện chính sách kinh tế - xã hội như thế nào?,Hành vi nào bị coi là phá hoại chính sách kinh tế - xã hội theo pháp luật Việt Nam?,Khi nào một người bị coi là phạm tội phá hoại việc thực hiện các chính sách kinh tế - xã hội?,115,13,"Theo Điều 115 Bộ luật Hình sự, tội phá hoại việc thực hiện các chính sách kinh tế - xã hội là hành vi cố tình cản trở, phá hoại hoặc gây thiệt hại đến quá trình thực hiện các chính sách kinh tế - xã hội của Nhà nước với mục đích chống chính quyền nhân dân.

Các hành vi có thể bao gồm:

Cản trở hoặc phá hoại các chương trình phát triển kinh tế (như đầu tư công, xây dựng cơ sở hạ tầng).
Gây rối, kích động chống đối các chính sách an sinh xã hội (như xóa đói giảm nghèo, bảo hiểm xã hội, giáo dục, y tế).
Tung tin sai lệch làm suy giảm niềm tin vào các chính sách kinh tế - xã hội của Nhà nước."
Mức án cao nhất đối với tội phá hoại việc thực hiện chính sách kinh tế - xã hội là gì?,Mức phạt cao nhất đối với tội phá hoại chính sách đoàn kết là bao nhiêu?,Hình phạt tối đa cho tội phá hoại chính sách đoàn kết là gì?,Người phạm tội phá hoại chính sách đoàn kết nghiêm trọng nhất có thể bị xử phạt như thế nào?,116,13,"Mức phạt cao nhất đối với tội phá hoại chính sách đoàn kết là 15 năm tù (theo khoản 1 Điều 116). Hình phạt này áp dụng cho các trường hợp nghiêm trọng, gây hậu quả lớn đến sự đoàn kết của nhân dân và sự ổn định của đất nước."
"Thế nào là tội làm, tàng trữ, phát tán hoặc tuyên truyền thông tin nhằm chống Nhà nước?",Điều 117 quy định như thế nào về tội tuyên truyền chống Nhà nước?,"Hành vi nào bị coi là làm, tàng trữ, phát tán hoặc tuyên truyền thông tin nhằm chống Nhà nước?",Khi nào một người bị coi là phạm tội theo Điều 117?,117,13,"Theo Điều 117 Bộ luật Hình sự, tội làm, tàng trữ, phát tán hoặc tuyên truyền thông tin nhằm chống Nhà nước là hành vi cố ý tạo ra, lưu giữ, lan truyền hoặc phổ biến các nội dung xuyên tạc, bịa đặt, gây chiến tranh tâm lý nhằm chống phá Nhà nước Cộng hòa xã hội chủ nghĩa Việt Nam.

Các hành vi phạm tội có thể bao gồm:

Làm, lưu giữ, phát tán tài liệu xuyên tạc, phỉ báng chính quyền nhân dân.
Tạo hoặc lan truyền thông tin bịa đặt, gây hoang mang trong nhân dân.
Phát tán tài liệu hoặc thông tin gây chiến tranh tâm lý."
Hình phạt cao nhất đối với tội phá rối an ninh là bao nhiêu?,Người phạm tội phá rối an ninh có thể bị phạt nặng nhất bao nhiêu năm tù?,"Nếu phạm tội phá rối an ninh ở mức nghiêm trọng nhất, mức án sẽ thế nào?",Điều 118 có quy định hình phạt cao nhất là gì?,118,13,"Hình phạt cao nhất theo Điều 118 là 15 năm tù (theo khoản 1), áp dụng đối với người kích động, lôi kéo, tụ tập đông người phá rối an ninh."
Thế nào là tội chống phá cơ sở giam giữ theo Điều 119?,Điều 119 quy định như thế nào về tội chống phá cơ sở giam giữ?,Những hành vi nào bị coi là chống phá cơ sở giam giữ?,Khi nào một người bị coi là phạm tội chống phá cơ sở giam giữ?,119,13,"Theo Điều 119 Bộ luật Hình sự, tội chống phá cơ sở giam giữ bao gồm các hành vi sau nhằm chống chính quyền nhân dân:

Phá hủy cơ sở giam giữ (nhà tù, trại tạm giam, trại cải tạo, v.v.).
Tổ chức trốn khỏi cơ sở giam giữ.
Đánh tháo người bị giam giữ hoặc người bị áp giải.
Bản thân trốn khỏi cơ sở giam giữ."
Hành vi tổ chức hoặc xúi giục người khác trốn đi nước ngoài nhằm chống chính quyền nhân dân sẽ bị xử phạt như thế nào theo Điều 120?,"Theo quy định của Điều 120, mức phạt đối với hành vi tổ chức người khác trốn ra nước ngoài để chống chính quyền là bao nhiêu?","Nếu một người xúi giục người khác trốn ở lại nước ngoài nhằm chống chính quyền, họ sẽ bị xử lý ra sao theo pháp luật?","Bộ luật Hình sự quy định hình phạt nào đối với hành vi tổ chức, cưỡng ép người khác rời khỏi Việt Nam để chống chính quyền?",120,13,"Theo Điều 120 Bộ luật Hình sự, người nào tổ chức, cưỡng ép, xúi giục người khác trốn đi nước ngoài hoặc trốn ở lại nước ngoài nhằm chống chính quyền nhân dân thì bị phạt tù từ 05 năm đến 15 năm."
Người thực hiện hành vi trốn đi nước ngoài hoặc trốn ở lại nước ngoài nhằm chống chính quyền nhân dân sẽ bị xử phạt như thế nào theo Điều 121?,"Theo quy định của Điều 121, hình phạt đối với hành vi rời khỏi hoặc ở lại nước ngoài để chống chính quyền là gì?",Một người trốn đi hoặc trốn ở lại nước ngoài nhằm chống chính quyền sẽ bị xử lý như thế nào theo Bộ luật Hình sự?,"Theo pháp luật, hành vi trốn khỏi Việt Nam hoặc ở lại nước ngoài với mục đích chống chính quyền bị xử phạt ra sao?",121,13,"Theo Điều 121 Bộ luật Hình sự, người nào trốn đi nước ngoài hoặc trốn ở lại nước ngoài nhằm chống chính quyền nhân dân thì bị phạt tù từ 03 năm đến 12 năm."
Người phạm tội giết người trong các trường hợp nào có thể bị phạt tù từ 12 năm đến tử hình theo Điều 123 Bộ luật Hình sự?,"Theo Điều 123 Bộ luật Hình sự, những trường hợp nào khi giết người có thể bị áp dụng mức án từ 12 năm đến tử hình?",Bộ luật Hình sự quy định hình phạt cao nhất đối với những trường hợp giết người nào?,Hành vi giết người trong những trường hợp nào có thể bị xử phạt từ 12 năm tù đến mức án cao nhất?,123,14,"Người nào giết người thuộc một trong các trường hợp quy định tại khoản 1 Điều 123 Bộ luật Hình sự, như giết từ 2 người trở lên, giết trẻ dưới 16 tuổi, giết phụ nữ có thai, giết người đang thi hành công vụ, giết ông bà cha mẹ, giết người để che giấu tội phạm, thuê giết người, phạm tội có tổ chức, có tính chất côn đồ… thì bị phạt tù từ 12 năm đến 20 năm, tù chung thân hoặc tử hình."
Hình phạt đối với hành vi vứt bỏ con mới đẻ dẫn đến hậu quả đứa trẻ chết được quy định như thế nào theo Điều 124 Bộ luật Hình sự?,Một người mẹ vứt bỏ con mới đẻ khiến đứa trẻ tử vong sẽ bị xử lý ra sao?,"Theo Điều 124 Bộ luật Hình sự, mức án nào áp dụng nếu hành vi bỏ rơi con mới sinh dẫn đến cái chết của đứa trẻ?",Pháp luật quy định như thế nào về hình phạt đối với người mẹ vứt bỏ con trong 07 ngày tuổi gây hậu quả nghiêm trọng?,124,14,"Người mẹ nào do ảnh hưởng nặng nề của tư tưởng lạc hậu hoặc trong hoàn cảnh khách quan đặc biệt mà vứt bỏ con do mình đẻ ra trong 07 ngày tuổi dẫn đến hậu quả đứa trẻ chết, thì bị phạt cải tạo không giam giữ đến 02 năm hoặc bị phạt tù từ 03 tháng đến 02 năm."
Người giết từ 02 người trở lên trong trạng thái tinh thần bị kích động mạnh sẽ bị xử phạt như thế nào theo Điều 125 Bộ luật Hình sự?,Một người giết từ 02 người trở lên khi đang bị kích động mạnh sẽ bị xử phạt thế nào?,Điều 125 Bộ luật Hình sự quy định mức án nào cho hành vi giết 02 người trở lên trong trạng thái tinh thần bị kích động mạnh?,"Khi một người mất kiểm soát và giết nhiều hơn 01 người, họ sẽ bị xử phạt ra sao theo quy định pháp luật?",125,14,Người phạm tội giết 02 người trở lên trong trạng thái tinh thần bị kích động mạnh thì bị phạt tù từ 03 năm đến 07 năm.
Người nào giết người trong trường hợp vượt quá giới hạn phòng vệ chính đáng sẽ bị xử lý như thế nào theo Điều 126 Bộ luật Hình sự?,"Nếu một người giết người do vượt quá giới hạn phòng vệ chính đáng, họ sẽ bị xử lý thế nào?",Điều 126 Bộ luật Hình sự quy định hình phạt nào đối với hành vi giết người vượt quá mức phòng vệ chính đáng?,"Khi phòng vệ vượt mức cần thiết và gây chết người, người phạm tội sẽ bị xử lý theo mức án nào?",126,14,"Người nào giết người trong trường hợp vượt quá giới hạn phòng vệ chính đáng hoặc vượt quá mức cần thiết khi bắt giữ người phạm tội, thì bị phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm."
Một cán bộ thực thi công vụ có thể bị xử lý hình sự nếu gây chết người trong trường hợp nào?,Khi nào một người thi hành công vụ có thể phải chịu trách nhiệm hình sự vì gây chết người?,Những hành vi nào của người thực thi công vụ có thể dẫn đến án tù nếu gây ra cái chết cho người khác?,"Nếu một cán bộ sử dụng vũ lực không đúng quy định và gây chết người, họ sẽ bị xử lý ra sao?",127,14,"Người nào trong khi thi hành công vụ mà dùng vũ lực ngoài những trường hợp pháp luật cho phép, dẫn đến hậu quả chết người, thì bị phạt tù từ 05 năm đến 10 năm."
Hành vi nào có thể bị coi là vô ý làm chết người theo quy định của pháp luật?,Khi nào một người bị coi là vô ý gây ra cái chết của người khác theo luật?,Những trường hợp nào được xem là vô ý làm chết người theo Điều 128 Bộ luật Hình sự?,Một người gây ra cái chết của người khác nhưng không cố ý có thể bị truy cứu trách nhiệm hình sự không?,128,14,Người nào vô ý làm chết người thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 01 năm đến 05 năm.
Trong trường hợp nào một người có thể bị truy cứu trách nhiệm hình sự vì vô ý làm chết người liên quan đến nghề nghiệp hoặc hành chính?,Khi nào hành vi vô ý làm chết người do vi phạm quy định trong công việc bị coi là phạm tội?,Một người làm việc trong ngành y tế hoặc xây dựng có thể bị xử lý ra sao nếu gây chết người do bất cẩn?,Những ngành nghề nào có nguy cơ bị truy cứu trách nhiệm hình sự nếu xảy ra hậu quả chết người do vi phạm quy định?,129,14,Người nào vô ý làm chết người do vi phạm quy tắc nghề nghiệp hoặc quy tắc hành chính thì bị phạt tù từ 01 năm đến 05 năm.
Những hành vi nào có thể dẫn đến việc bị truy cứu trách nhiệm hình sự về tội bức tử?,Khi nào một người có thể bị kết tội bức tử theo quy định của pháp luật?,Những hành vi nào có thể khiến người lệ thuộc rơi vào trạng thái tự sát và bị coi là phạm tội?,Điều 130 Bộ luật Hình sự quy định như thế nào về việc đối xử tàn ác dẫn đến cái chết của người lệ thuộc?,130,14,"Người nào đối xử tàn ác, thường xuyên ức hiếp, ngược đãi hoặc làm nhục người lệ thuộc mình, khiến người đó tự sát, thì bị phạt tù từ 02 năm đến 07 năm."
Khi nào một người có thể bị truy cứu trách nhiệm hình sự vì không cứu giúp người khác đang gặp nguy hiểm?,"Trong trường hợp nào, một người có thể bị xử phạt vì không giúp đỡ người khác đang nguy kịch?",Khi nào hành vi không cứu giúp người gặp nguy hiểm bị coi là vi phạm pháp luật?,Một người có thể bị khởi tố vì không hỗ trợ người khác trong tình huống nguy hiểm không?,131,14,"Một người có thể bị truy cứu trách nhiệm hình sự nếu thấy người khác đang trong tình trạng nguy hiểm đến tính mạng, có điều kiện cứu giúp nhưng không làm, dẫn đến hậu quả người đó chết."
Thế nào là hành vi đe dọa giết người theo quy định của pháp luật?,Những yếu tố nào cấu thành tội đe dọa giết người theo quy định của pháp luật?,Khi nào một người có thể bị truy cứu trách nhiệm hình sự vì hành vi đe dọa giết người?,Đe dọa giết người như thế nào thì bị coi là phạm tội?,132,14,"Hành vi đe dọa giết người bị coi là phạm tội khi có đủ hai yếu tố:
- Lời nói hoặc hành động thể hiện ý định giết người.
- Có căn cứ khiến người bị đe dọa tin rằng nguy cơ này có thể xảy ra."
Như thế nào được coi là hành vi cố ý gây thương tích theo quy định pháp luật?,Hành vi nào được xem là cố ý gây thương tích theo quy định hiện hành?,Một người bị truy cứu trách nhiệm hình sự về tội cố ý gây thương tích khi nào?,Những yếu tố nào xác định một hành vi là cố ý gây thương tích thay vì vô ý?,133,14,"Hành vi cố ý gây thương tích là hành vi dùng vũ lực hoặc thủ đoạn nguy hiểm nhằm gây tổn thương thể chất cho người khác một cách có chủ đích. Tội này bị xử lý hình sự khi tỷ lệ tổn thương cơ thể từ 11% trở lên hoặc dưới 11% nhưng thuộc các trường hợp đặc biệt như sử dụng hung khí nguy hiểm, phạm tội nhiều lần, có tổ chức, đối với trẻ em hoặc người không có khả năng tự vệ."
Thế nào là trạng thái tinh thần bị kích động mạnh theo quy định pháp luật?,Khi nào một người được coi là hành động trong trạng thái tinh thần bị kích động mạnh?,"Theo quy định pháp luật, trạng thái tinh thần bị kích động mạnh là gì?","Theo quy định pháp luật, trạng thái tinh thần bị kích động mạnh là gì?",134,14,"Trạng thái tinh thần bị kích động mạnh xảy ra khi một người bị kích động tâm lý nghiêm trọng, mất kiểm soát hành vi tạm thời do tác động của hành vi trái pháp luật nghiêm trọng từ phía nạn nhân đối với họ hoặc người thân của họ. Đây là tình huống bất thường về tâm lý, có thể dẫn đến hành vi gây thương tích hoặc tổn hại sức khỏe của người khác."
Thế nào là vượt quá giới hạn phòng vệ chính đáng?,Khi nào một hành vi tự vệ bị coi là vượt quá giới hạn phòng vệ chính đáng?,Một người tự vệ nhưng vẫn bị xử lý hình sự khi nào?,Phòng vệ chính đáng khác gì so với vượt quá giới hạn phòng vệ chính đáng?,135,14,"Phòng vệ chính đáng là hành vi chống trả lại một cách hợp lý, cần thiết để bảo vệ bản thân hoặc người khác trước một hành vi xâm phạm quyền lợi hợp pháp. Tuy nhiên, nếu mức độ chống trả vượt quá mức cần thiết, gây hậu quả nghiêm trọng thì được coi là vượt quá giới hạn phòng vệ chính đáng và có thể bị xử lý theo Điều 136.
Ví dụ: Một người bị tấn công bằng tay không nhưng lại dùng dao đâm người kia trọng thương thì có thể bị coi là vượt quá giới hạn phòng vệ chính đáng."
Khi nào việc sử dụng vũ lực trong khi thi hành công vụ có thể bị xử lý hình sự?,"Trong trường hợp nào, hành vi dùng vũ lực khi thực hiện nhiệm vụ có thể dẫn đến trách nhiệm hình sự?",Những tình huống nào khiến một người đang làm nhiệm vụ bị truy cứu trách nhiệm vì hành vi dùng vũ lực?,Sử dụng vũ lực trong công tác có thể vi phạm pháp luật khi rơi vào những trường hợp nào?,137,14,"Việc sử dụng vũ lực trong khi thi hành công vụ có thể bị xử lý hình sự nếu người thực thi nhiệm vụ vượt quá phạm vi cho phép, gây thương tích hoặc tổn hại sức khỏe cho người khác. Nếu mức độ tổn thương cơ thể của nạn nhân từ 31% đến 60%, người vi phạm có thể bị cải tạo không giam giữ hoặc phạt tù từ 06 tháng đến 03 năm."
Khi nào một người có thể bị xử phạt vì vô ý gây thương tích cho người khác?,Những trường hợp nào khiến một người bị xử lý khi vô tình làm người khác bị thương?,Khi nào một hành vi vô ý gây tổn thương có thể dẫn đến hậu quả pháp lý?,Một người có thể bị phạt nếu vô tình làm tổn thương ai đó trong những tình huống nào?,138,14,"Một người có thể bị xử phạt nếu vô ý gây thương tích hoặc tổn hại sức khỏe cho người khác với tỷ lệ tổn thương từ 31% đến 60%. Hình phạt có thể bao gồm cảnh cáo, phạt tiền từ 5.000.000 đồng đến 20.000.000 đồng hoặc cải tạo không giam giữ đến 03 năm."
Những trường hợp nào một người có thể bị xử phạt vì vô ý gây thương tích liên quan đến nghề nghiệp hoặc hành chính?,Khi nào một người bị xử lý vì vô ý làm người khác bị thương trong quá trình làm việc?,Những vi phạm nào trong công việc có thể dẫn đến trách nhiệm khi vô tình gây tổn thương cho người khác?,Một cá nhân có thể bị xử phạt nếu vô ý gây thương tích do vi phạm quy tắc nghề nghiệp hoặc hành chính trong những trường hợp nào?,139,14,"Một người có thể bị xử phạt nếu vô ý gây thương tích hoặc tổn hại sức khỏe cho người khác do vi phạm các quy tắc nghề nghiệp hoặc hành chính, với mức độ tổn thương từ 31% đến 60%. Hình phạt có thể bao gồm phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng, cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 03 tháng đến 01 năm."
Những hành vi nào bị coi là vi phạm khi thực hiện hành vi quan hệ tình dục trái với ý muốn của nạn nhân?,Khi nào một hành vi quan hệ tình dục bị coi là vi phạm pháp luật?,Những tình huống nào có thể dẫn đến trách nhiệm hình sự khi thực hiện hành vi quan hệ tình dục?,Các yếu tố nào khiến một hành vi quan hệ tình dục trở thành vi phạm nghiêm trọng?,141,14,"Một hành vi quan hệ tình dục bị coi là vi phạm nếu người thực hiện sử dụng vũ lực, đe dọa dùng vũ lực, lợi dụng tình trạng không thể tự vệ của nạn nhân hoặc sử dụng thủ đoạn khác để ép buộc nạn nhân trái với ý muốn của họ. Người phạm tội có thể bị phạt tù từ 02 năm đến 07 năm."
Những trường hợp nào có thể khiến mức phạt đối với hành vi hiếp dâm bị tăng nặng?,Khi nào một hành vi hiếp dâm có thể bị xử phạt nghiêm khắc hơn?,Các yếu tố nào có thể làm tăng mức độ nghiêm trọng của hành vi phạm tội?,"Trong những tình huống nào, mức án đối với hành vi hiếp dâm có thể cao hơn mức tối thiểu?",141,14,"Mức phạt có thể tăng lên nếu hành vi phạm tội thuộc một trong các trường hợp sau:
- Có tổ chức.
- Phạm tội với người mà người phạm tội có trách nhiệm chăm sóc, giáo dục, chữa bệnh.
- Nhiều người hiếp dâm một người.
- Phạm tội 02 lần trở lên hoặc đối với 02 người trở lên.
- Có tính chất loạn luân.
- Làm nạn nhân có thai.
- Gây thương tích hoặc tổn hại sức khỏe từ 31% đến 60%.
- Gây rối loạn tâm thần từ 11% đến 45%.
- Tái phạm nguy hiểm.
- Trong các trường hợp này, mức phạt có thể từ 07 năm đến 15 năm tù."
Những trường hợp nào có thể dẫn đến mức án từ 12 năm đến tù chung thân đối với hành vi hiếp dâm?,Khi nào một người phạm tội có thể phải đối mặt với mức án từ 12 năm đến tù chung thân?,Những tình huống nào làm tăng mức độ nghiêm trọng của hành vi phạm tội đến mức cao nhất?,Các yếu tố nào có thể khiến hành vi hiếp dâm bị xử phạt ở mức độ nghiêm trọng nhất?,141,14,"Mức phạt từ 12 năm đến 20 năm hoặc tù chung thân áp dụng nếu:
- Gây thương tích hoặc tổn hại sức khỏe của nạn nhân từ 61% trở lên.
- Biết mình bị nhiễm HIV mà vẫn phạm tội.
- Gây rối loạn tâm thần và hành vi của nạn nhân từ 46% trở lên.
- Làm nạn nhân chết hoặc tự sát."
Những hành vi nào có thể dẫn đến hình phạt tù từ 7 năm đến 15 năm trong trường hợp xâm hại tình dục đối với người dưới 16 tuổi?,Những hành vi nào bị xử phạt nặng khi xâm hại tình dục trẻ vị thành niên?,Hình phạt 7 đến 15 năm tù áp dụng cho những hành vi nào liên quan đến xâm hại người dưới 16 tuổi?,Khi nào một người có thể bị phạt tù vì thực hiện hành vi quan hệ tình dục trái với ý muốn của người dưới 16 tuổi?,142,14,"Hình phạt tù từ 7 năm đến 15 năm áp dụng cho các trường hợp sau:
- Dùng vũ lực, đe dọa hoặc lợi dụng tình trạng không thể tự vệ của nạn nhân để thực hiện hành vi quan hệ tình dục với người từ đủ 13 đến dưới 16 tuổi trái với ý muốn của họ.
- Giao cấu hoặc thực hiện hành vi quan hệ tình dục với người dưới 13 tuổi."
Những tình tiết nào có thể làm tăng mức án lên từ 12 đến 20 năm trong các vụ xâm hại tình dục người dưới 16 tuổi?,Những yếu tố nào khiến mức án trong các vụ xâm hại trẻ em trở nên nghiêm trọng hơn?,Khi nào một người có thể bị phạt tù từ 12 đến 20 năm trong các vụ liên quan đến trẻ vị thành niên?,Điều gì có thể khiến mức án tăng nặng đối với tội danh xâm hại tình dục người chưa thành niên?,142,14,"Mức án có thể tăng lên từ 12 đến 20 năm nếu người phạm tội có một trong các tình tiết sau:
- Có tính chất loạn luân.
- Làm nạn nhân có thai.
- Gây thương tích hoặc tổn hại sức khỏe của nạn nhân từ 31% đến 60%.
- Gây rối loạn tâm thần và hành vi của nạn nhân từ 11% đến 45%.
- Là người có trách nhiệm chăm sóc, giáo dục hoặc chữa bệnh cho nạn nhân.
- Phạm tội từ 2 lần trở lên.
- Phạm tội đối với 2 người trở lên.
- Tái phạm nguy hiểm."
Những hành vi nào có thể bị xử phạt từ 1 năm đến 5 năm tù liên quan đến tội cưỡng dâm?,Những hành vi nào bị xử phạt khi ép buộc người khác phải miễn cưỡng quan hệ tình dục?,Khi nào một người có thể bị kết án từ 1 đến 5 năm tù vì cưỡng bức quan hệ tình dục?,Những trường hợp nào dẫn đến hình phạt tù đối với hành vi cưỡng bức giao cấu?,143,14,Hình phạt từ 1 năm đến 5 năm tù áp dụng đối với người dùng mọi thủ đoạn ép buộc người lệ thuộc mình hoặc người đang trong tình trạng quẫn bách phải miễn cưỡng giao cấu hoặc thực hiện hành vi quan hệ tình dục khác.
Những yếu tố nào có thể làm tăng mức phạt tù lên từ 3 đến 10 năm đối với tội cưỡng dâm?,Khi nào mức án đối với tội cưỡng dâm có thể tăng lên 3 đến 10 năm?,Những tình tiết nào khiến mức hình phạt đối với tội cưỡng dâm trở nên nghiêm trọng hơn?,Trong những trường hợp nào mức phạt tù đối với hành vi cưỡng bức quan hệ tình dục có thể tăng nặng?,143,14,"Mức án có thể tăng lên từ 3 đến 10 năm nếu phạm tội thuộc một trong các trường hợp sau:
- Nhiều người cưỡng dâm một người.
- Cưỡng dâm từ 2 lần trở lên.
- Cưỡng dâm 2 người trở lên.
- Có tính chất loạn luân.
- Làm nạn nhân có thai.
- Gây thương tích hoặc tổn hại sức khỏe của nạn nhân từ 31% đến 60%.
- Gây rối loạn tâm thần và hành vi của nạn nhân từ 11% đến 45%.
- Tái phạm nguy hiểm."
Những hành vi nào có thể khiến một người bị phạt tù từ 5 đến 10 năm?,Hành vi nào có thể dẫn đến án phạt tù từ 5 đến 10 năm?,Khi nào một người có thể bị kết án từ 5 đến 10 năm tù?,Trong trường hợp nào một cá nhân có thể bị tuyên án tù từ 5 đến 10 năm?,144,14,"Một người có thể bị phạt tù từ 5 đến 10 năm nếu dùng mọi thủ đoạn ép buộc người từ đủ 13 tuổi đến dưới 16 tuổi, đang ở trong tình trạng lệ thuộc hoặc quẫn bách, phải miễn cưỡng giao cấu hoặc thực hiện hành vi quan hệ tình dục khác."
Những tình huống nào có thể khiến người phạm tội bị phạt tù từ 12 năm đến 20 năm hoặc tù chung thân?,Trong trường hợp nào mức án có thể lên tới 12-20 năm tù hoặc chung thân?,Những yếu tố nào dẫn đến án phạt nghiêm khắc từ 12 năm tù đến chung thân?,Khi nào một cá nhân có thể bị kết án từ 12 năm tù đến chung thân?,144,14,"Người phạm tội có thể bị phạt tù từ 12 năm đến 20 năm hoặc tù chung thân nếu phạm tội trong các trường hợp: nhiều người cưỡng dâm một người, gây thương tích từ 61% trở lên, gây rối loạn tâm thần từ 46% trở lên, biết mình bị nhiễm HIV mà vẫn phạm tội, hoặc làm nạn nhân chết hoặc tự sát."
Người từ đủ 18 tuổi trở lên có thể bị phạt tù nếu thực hiện những hành vi nào đối với người từ đủ 13 đến dưới 16 tuổi?,Những hành vi nào của một người trên 18 tuổi có thể dẫn đến án tù khi liên quan đến người từ 13 đến dưới 16 tuổi?,Một người trưởng thành có thể vi phạm pháp luật nếu làm gì với người dưới 16 tuổi?,Những hành vi nào bị nghiêm cấm đối với người đủ 18 tuổi khi liên quan đến người từ 13 đến dưới 16 tuổi?,145,14,Người từ đủ 18 tuổi trở lên có thể bị phạt tù nếu giao cấu hoặc thực hiện hành vi quan hệ tình dục khác với người từ đủ 13 tuổi đến dưới 16 tuổi mà không thuộc các trường hợp nghiêm trọng hơn quy định tại Điều 142 và Điều 144 của Bộ luật.
Những hành vi nào bị xem là dâm ô đối với người dưới 16 tuổi nhưng không nhằm mục đích giao cấu?,Hành vi nào được xem là dâm ô khi không nhằm mục đích quan hệ tình dục với người dưới 16 tuổi?,Những hành vi nào có thể bị xử lý hình sự nếu có tính chất dâm ô nhưng không liên quan đến giao cấu với trẻ vị thành niên?,Một người trưởng thành có thể bị kết án nếu thực hiện những hành vi nào với người dưới 16 tuổi mà không có quan hệ tình dục?,146,14,"Hành vi dâm ô đối với người dưới 16 tuổi bao gồm các hành động có tính chất gợi dục, tiếp xúc cơ thể hoặc tác động đến bộ phận nhạy cảm của nạn nhân mà không nhằm mục đích giao cấu hoặc thực hiện các hành vi quan hệ tình dục khác. Những hành vi này có thể bị phạt tù từ 6 tháng đến 3 năm."
