Base Query,Rewritten 1,Rewritten 2,Rewritten 3,Điều,Chương,Trả lời
"Cha, mẹ, con đã thành niên không bị mất năng lực hành vi dân sự có quyền yêu cầu xác định cha, mẹ, con như thế nào?","Cha, mẹ, con đã thành niên không bị mất năng lực hành vi dân sự có quyền yêu cầu xác định cha, mẹ, con trong trường hợp nào?","Khi nào cha, mẹ, con đã thành niên có quyền yêu cầu xác định cha, mẹ, con?","Cha, mẹ, con đã thành niên có quyền yêu cầu xác định cha, mẹ, con ở đâu và trong trường hợp nào?",102,5,"Cha, mẹ, con đã thành niên không bị mất năng lực hành vi dân sự có quyền yêu cầu cơ quan đăng ký hộ tịch xác định con, cha, mẹ cho mình trong trường hợp được quy định tại khoản 1 Điều 101 của Luật này."
"Tòa án có quyền giải quyết yêu cầu xác định cha, mẹ, con trong những trường hợp nào?","Trong trường hợp nào Tòa án có quyền giải quyết yêu cầu xác định cha, mẹ, con?","Tòa án có quyền xác định cha, mẹ, con trong các trường hợp nào?","Những yêu cầu xác định cha, mẹ, con nào cần Tòa án giải quyết?",102,5,"Cha, mẹ, con, theo quy định của pháp luật về tố tụng dân sự, có quyền yêu cầu Tòa án xác định con, cha, mẹ cho mình trong trường hợp được quy định tại khoản 2 Điều 101 của Luật này."
Các thành viên trong gia đình có quyền và nghĩa vụ gì đối với nhau?,Quyền và nghĩa vụ của các thành viên trong gia đình đối với nhau là gì?,Các thành viên gia đình có quyền và nghĩa vụ gì khi sống chung?,Các thành viên trong gia đình cần thực hiện những nghĩa vụ và quyền gì đối với nhau?,103,6,"Các thành viên gia đình có quyền và nghĩa vụ quan tâm, chăm sóc, giúp đỡ, tôn trọng nhau. Quyền, lợi ích hợp pháp về nhân thân và tài sản của các thành viên gia đình được pháp luật bảo vệ."
"Khi sống chung, các thành viên gia đình có nghĩa vụ gì đối với gia đình?","Khi sống chung, các thành viên gia đình cần thực hiện những nghĩa vụ gì để duy trì đời sống chung?",Các thành viên gia đình có nghĩa vụ gì khi sống chung để duy trì đời sống gia đình?,"Trong trường hợp sống chung, các thành viên gia đình cần đóng góp như thế nào?",103,6,"Trong trường hợp sống chung, các thành viên gia đình có nghĩa vụ tham gia công việc gia đình, lao động tạo thu nhập, đóng góp công sức, tiền hoặc tài sản khác để duy trì đời sống chung của gia đình phù hợp với khả năng thực tế của mình."
"Ông bà nội, ông bà ngoại có quyền và nghĩa vụ gì đối với cháu?","Quyền và nghĩa vụ của ông bà nội, ông bà ngoại đối với cháu là gì?","Ông bà nội, ông bà ngoại có quyền và nghĩa vụ gì khi trông nom, chăm sóc, giáo dục cháu?","Ông bà nội, ông bà ngoại có nghĩa vụ gì đối với cháu trong trường hợp cháu chưa thành niên hoặc không có người nuôi dưỡng?",104,6,"Ông bà nội, ông bà ngoại có quyền và nghĩa vụ trông nom, chăm sóc, giáo dục cháu, sống mẫu mực và nêu gương tốt cho con cháu. Trong trường hợp cháu chưa thành niên, cháu đã thành niên mất năng lực hành vi dân sự hoặc không có khả năng lao động và không có tài sản để tự nuôi mình mà không có người nuôi dưỡng, ông bà nội, ông bà ngoại có nghĩa vụ nuôi dưỡng cháu."
"Cháu có nghĩa vụ gì đối với ông bà nội, ông bà ngoại?","Cháu cần thực hiện những nghĩa vụ gì đối với ông bà nội, ông bà ngoại?","Nghĩa vụ của cháu đối với ông bà nội, ông bà ngoại là gì?","Cháu cần làm gì để chăm sóc và phụng dưỡng ông bà nội, ông bà ngoại?",104,6,"Cháu có nghĩa vụ kính trọng, chăm sóc, phụng dưỡng ông bà nội, ông bà ngoại. Trong trường hợp ông bà nội, ông bà ngoại không có con để nuôi dưỡng mình, cháu đã thành niên có nghĩa vụ nuôi dưỡng."
"Anh, chị, em có quyền và nghĩa vụ gì đối với nhau?","Quyền và nghĩa vụ của anh, chị, em đối với nhau là gì?","Anh, chị, em cần thực hiện những quyền và nghĩa vụ gì trong gia đình?","Quyền lợi và nghĩa vụ của anh, chị, em đối với nhau được quy định như thế nào?",105,6,"Anh, chị, em có quyền và nghĩa vụ thương yêu, chăm sóc, giúp đỡ nhau; có quyền và nghĩa vụ nuôi dưỡng nhau trong trường hợp không còn cha mẹ hoặc cha mẹ không có điều kiện trông nom, nuôi dưỡng, chăm sóc, giáo dục con."
"Cô, dì, chú, cậu, bác ruột và cháu ruột có quyền và nghĩa vụ gì đối với nhau?","Quyền và nghĩa vụ của cô, dì, chú, cậu, bác ruột và cháu ruột đối với nhau là gì?","Cô, dì, chú, cậu, bác ruột và cháu ruột cần thực hiện những quyền và nghĩa vụ gì trong gia đình?","Quyền lợi và nghĩa vụ của cô, dì, chú, cậu, bác ruột và cháu ruột đối với nhau được quy định như thế nào?",106,6,"Cô, dì, chú, cậu, bác ruột và cháu ruột có quyền và nghĩa vụ thương yêu, chăm sóc, giúp đỡ nhau; có quyền và nghĩa vụ nuôi dưỡng nhau trong trường hợp người cần được nuôi dưỡng không còn cha, mẹ, con và những người được quy định tại Điều 104 và Điều 105 của Luật này hoặc còn nhưng những người này không có điều kiện để thực hiện nghĩa vụ nuôi dưỡng."
Nghĩa vụ cấp dưỡng được thực hiện giữa những ai?,Nghĩa vụ cấp dưỡng áp dụng giữa những thành viên nào trong gia đình?,Ai có nghĩa vụ cấp dưỡng theo quy định của Luật này?,Nghĩa vụ cấp dưỡng được thực hiện giữa các thành viên nào trong gia đình theo Luật này?,107,7,"Nghĩa vụ cấp dưỡng được thực hiện giữa cha, mẹ và con; giữa anh, chị, em với nhau; giữa ông bà nội, ông bà ngoại và cháu; giữa cô, dì, chú, cậu, bác ruột và cháu ruột; giữa vợ và chồng theo quy định của Luật này. Nghĩa vụ cấp dưỡng không thể thay thế bằng nghĩa vụ khác và không thể chuyển giao cho người khác."
Nếu người có nghĩa vụ cấp dưỡng trốn tránh nghĩa vụ thì sẽ bị xử lý như thế nào?,Người có nghĩa vụ cấp dưỡng nhưng trốn tránh nghĩa vụ sẽ bị xử lý như thế nào?,"Trong trường hợp trốn tránh nghĩa vụ cấp dưỡng, người đó sẽ phải làm gì theo quy định của pháp luật?","Nếu người có nghĩa vụ cấp dưỡng không thực hiện nghĩa vụ, họ sẽ bị yêu cầu thực hiện như thế nào?",107,7,"Trong trường hợp người có nghĩa vụ nuôi dưỡng trốn tránh nghĩa vụ thì theo yêu cầu của cá nhân, cơ quan, tổ chức được quy định tại Điều 119 của Luật này, Tòa án buộc người đó phải thực hiện nghĩa vụ cấp dưỡng theo quy định của Luật này."
"Khi một người có nghĩa vụ cấp dưỡng cho nhiều người, các bên phải làm gì?","Trong trường hợp một người có nghĩa vụ cấp dưỡng cho nhiều người, các bên cần làm gì?","Khi một người phải cấp dưỡng cho nhiều người, họ cần thỏa thuận về gì?",Người có nghĩa vụ cấp dưỡng cho nhiều người cần thỏa thuận như thế nào với những người được cấp dưỡng?,108,7,"Trong trường hợp một người có nghĩa vụ cấp dưỡng cho nhiều người thì người cấp dưỡng và những người được cấp dưỡng thỏa thuận với nhau về phương thức và mức cấp dưỡng phù hợp với thu nhập, khả năng thực tế của người có nghĩa vụ cấp dưỡng và nhu cầu thiết yếu của những người được cấp dưỡng; nếu không thỏa thuận được thì yêu cầu Tòa án giải quyết."
"Khi nhiều người cùng có nghĩa vụ cấp dưỡng cho một người hoặc cho nhiều người, các bên cần làm gì?","Trong trường hợp nhiều người cùng cấp dưỡng cho một người hoặc cho nhiều người, các bên phải thỏa thuận về gì?","Khi nhiều người cùng cấp dưỡng, họ cần thỏa thuận như thế nào?","Nếu nhiều người có nghĩa vụ cấp dưỡng cho một hoặc nhiều người, họ cần thỏa thuận ra sao?",109,7,"Trong trường hợp nhiều người cùng có nghĩa vụ cấp dưỡng cho một người hoặc cho nhiều người thì những người này thỏa thuận với nhau về phương thức và mức đóng góp phù hợp với thu nhập, khả năng thực tế của mỗi người và nhu cầu thiết yếu của người được cấp dưỡng; nếu không thỏa thuận được thì yêu cầu Tòa án giải quyết."
"Cha, mẹ có nghĩa vụ cấp dưỡng cho những trường hợp nào?","Cha, mẹ có nghĩa vụ cấp dưỡng cho con trong những trường hợp nào?","Khi nào cha, mẹ có nghĩa vụ cấp dưỡng cho con?","Cha, mẹ phải cấp dưỡng cho con trong những tình huống nào?",110,7,"Cha, mẹ có nghĩa vụ cấp dưỡng cho con chưa thành niên, con đã thành niên không có khả năng lao động và không có tài sản để tự nuôi mình trong trường hợp không sống chung với con hoặc sống chung với con nhưng vi phạm nghĩa vụ nuôi dưỡng con."
"Con có nghĩa vụ cấp dưỡng cho cha, mẹ trong trường hợp nào?","Khi nào con có nghĩa vụ cấp dưỡng cho cha, mẹ?","Con phải cấp dưỡng cho cha, mẹ trong trường hợp như thế nào?","Con có nghĩa vụ cấp dưỡng cho cha, mẹ trong tình huống nào?",111,7,"Con đã thành niên không sống chung với cha, mẹ có nghĩa vụ cấp dưỡng cho cha, mẹ trong trường hợp cha, mẹ không có khả năng lao động và không có tài sản để tự nuôi mình."
"Khi nào anh, chị có nghĩa vụ cấp dưỡng cho em?","Anh, chị có nghĩa vụ cấp dưỡng cho em trong trường hợp nào?","Khi nào anh, chị phải cấp dưỡng cho em?","Trong trường hợp nào anh, chị cần cấp dưỡng cho em?",112,7,"Anh, chị đã thành niên không sống chung với em có nghĩa vụ cấp dưỡng cho em chưa thành niên không có tài sản để tự nuôi mình hoặc em đã thành niên không có khả năng lao động và không có tài sản để tự nuôi mình; em đã thành niên không sống chung với anh, chị có nghĩa vụ cấp dưỡng cho anh, chị không có khả năng lao động và không có tài sản để tự nuôi mình."
"Khi nào ông bà nội, ông bà ngoại có nghĩa vụ cấp dưỡng cho cháu?","Ông bà nội, ông bà ngoại phải cấp dưỡng cho cháu trong trường hợp nào?","Khi nào ông bà nội, ông bà ngoại có nghĩa vụ cấp dưỡng cho cháu chưa thành niên?",Khi nào ông bà có nghĩa vụ cấp dưỡng cho cháu đã thành niên?,113,7,"Ông bà nội, ông bà ngoại không sống chung với cháu có nghĩa vụ cấp dưỡng cho cháu trong trường hợp cháu chưa thành niên hoặc cháu đã thành niên không có khả năng lao động, không có tài sản để tự nuôi mình và không có người cấp dưỡng theo quy định tại Điều 112 của Luật này."
Khi nào cháu có nghĩa vụ cấp dưỡng cho ông bà?,Cháu có nghĩa vụ cấp dưỡng cho ông bà trong trường hợp nào?,"Khi nào cháu phải cấp dưỡng cho ông bà nội, ông bà ngoại?",Trong trường hợp nào cháu phải cấp dưỡng cho ông bà?,113,7,"Cháu đã thành niên không sống chung với ông bà nội, ông bà ngoại có nghĩa vụ cấp dưỡng cho ông bà nội, ông bà ngoại trong trường hợp ông bà không có khả năng lao động, không có tài sản để tự nuôi mình và không có người khác cấp dưỡng theo quy định của Luật này."
"Khi nào cô, dì, chú, cậu, bác ruột có nghĩa vụ cấp dưỡng cho cháu ruột?","Cô, dì, chú, cậu, bác ruột có nghĩa vụ cấp dưỡng cho cháu trong trường hợp nào?","Khi nào cô, dì, chú, cậu, bác ruột phải cấp dưỡng cho cháu chưa thành niên?","Cô, dì, chú, cậu, bác ruột phải cấp dưỡng cho cháu đã thành niên trong trường hợp nào?",114,7,"Cô, dì, chú, cậu, bác ruột không sống chung với cháu ruột có nghĩa vụ cấp dưỡng cho cháu trong trường hợp cháu chưa thành niên hoặc cháu đã thành niên không có khả năng lao động và không có tài sản để tự nuôi mình mà không có người khác cấp dưỡng theo quy định của Luật này."
"Khi nào cháu ruột có nghĩa vụ cấp dưỡng cho cô, dì, chú, cậu, bác ruột?","Cháu có nghĩa vụ cấp dưỡng cho cô, dì, chú, cậu, bác ruột trong trường hợp nào?","Khi nào cháu phải cấp dưỡng cho cô, dì, chú, cậu, bác ruột?","Cháu ruột phải cấp dưỡng cho cô, dì, chú, cậu, bác ruột khi nào?",114,7,"Cháu đã thành niên không sống chung với cô, dì, chú, cậu, bác ruột có nghĩa vụ cấp dưỡng cho cô, dì, chú, cậu, bác ruột trong trường hợp người cần được cấp dưỡng không có khả năng lao động và không có tài sản để tự nuôi mình mà không có người khác cấp dưỡng theo quy định của Luật này."
"Khi vợ hoặc chồng gặp khó khăn tài chính sau khi ly hôn, bên kia có nghĩa vụ gì?",Vợ hoặc chồng cần phải cấp dưỡng cho người gặp khó khăn sau khi ly hôn nếu có yêu cầu chính đáng.,"Trường hợp một trong hai bên gặp túng thiếu, bên còn lại phải cấp dưỡng để hỗ trợ họ.","Nếu bên ly hôn có yêu cầu cấp dưỡng hợp lý, bên còn lại sẽ có trách nhiệm đáp ứng theo khả năng của mình.",115,7,"Khi ly hôn, nếu một bên gặp khó khăn, túng thiếu và có lý do chính đáng, bên còn lại có nghĩa vụ cấp dưỡng theo khả năng của mình."
2. Điều kiện nào yêu cầu bên kia cấp dưỡng khi vợ hoặc chồng ly hôn?,"Nếu một bên ly hôn gặp khó khăn, bên kia phải cấp dưỡng nếu yêu cầu hợp lý.","Chỉ khi vợ hoặc chồng gặp hoàn cảnh khó khăn, bên còn lại mới có trách nhiệm cấp dưỡng.",Bên gặp túng thiếu có thể yêu cầu cấp dưỡng từ vợ hoặc chồng sau khi ly hôn nếu có lý do chính đáng.,115,7,"Khi một bên gặp khó khăn, túng thiếu và có lý do chính đáng, bên kia có nghĩa vụ cấp dưỡng theo khả năng của mình."
Mức cấp dưỡng được xác định như thế nào khi có nghĩa vụ cấp dưỡng?,Mức cấp dưỡng được thỏa thuận giữa người có nghĩa vụ và người được cấp dưỡng dựa trên thu nhập và nhu cầu thực tế.,Việc xác định mức cấp dưỡng sẽ dựa vào khả năng tài chính của người có nghĩa vụ và yêu cầu thiết yếu của người cần cấp dưỡng.,"Khi không thể thỏa thuận được mức cấp dưỡng, Tòa án sẽ giải quyết mức cấp dưỡng hợp lý.",116,7,"Mức cấp dưỡng được xác định căn cứ vào thu nhập, khả năng thực tế của người có nghĩa vụ và nhu cầu thiết yếu của người được cấp dưỡng; nếu không thỏa thuận được, Tòa án sẽ giải quyết."
2. Trong trường hợp nào mức cấp dưỡng có thể thay đổi?,Mức cấp dưỡng có thể được điều chỉnh nếu có lý do chính đáng và sự thay đổi này được các bên thỏa thuận.,"Khi có sự thay đổi trong tình huống của một bên, mức cấp dưỡng có thể được điều chỉnh thông qua thỏa thuận hoặc yêu cầu Tòa án.",Mức cấp dưỡng sẽ thay đổi nếu các bên không thể thỏa thuận và có lý do hợp lý.,116,7,"Khi có lý do chính đáng, mức cấp dưỡng có thể thay đổi. Nếu các bên không thể thỏa thuận, Tòa án sẽ giải quyết việc thay đổi mức cấp dưỡng."
Phương thức cấp dưỡng có thể thực hiện như thế nào?,"Cấp dưỡng có thể được thực hiện theo các phương thức định kỳ như hàng tháng, hàng quý, nửa năm, hàng năm hoặc một lần duy nhất.",Người có nghĩa vụ cấp dưỡng có thể lựa chọn thực hiện nghĩa vụ cấp dưỡng dưới nhiều hình thức định kỳ khác nhau.,"Tùy thuộc vào thỏa thuận của các bên, phương thức cấp dưỡng có thể thay đổi theo thời gian hoặc theo sự yêu cầu của Tòa án.",117,7,"Việc cấp dưỡng có thể được thực hiện định kỳ hàng tháng, hàng quý, nửa năm, hàng năm hoặc một lần."
Trong trường hợp nào phương thức cấp dưỡng có thể thay đổi hoặc tạm ngừng?,Phương thức cấp dưỡng có thể được thay đổi hoặc tạm ngừng nếu người có nghĩa vụ gặp khó khăn tài chính và không thể thực hiện nghĩa vụ cấp dưỡng.,"Khi người có nghĩa vụ cấp dưỡng rơi vào hoàn cảnh kinh tế khó khăn, các bên có thể thỏa thuận thay đổi hoặc tạm ngừng cấp dưỡng.","Nếu có lý do chính đáng và các bên không thể thỏa thuận, Tòa án sẽ can thiệp và quyết định thay đổi phương thức cấp dưỡng.",117,7,"Các bên có thể thỏa thuận thay đổi phương thức cấp dưỡng hoặc tạm ngừng cấp dưỡng nếu người có nghĩa vụ gặp khó khăn về kinh tế; nếu không thỏa thuận được, Tòa án sẽ giải quyết."
Trong những trường hợp nào nghĩa vụ cấp dưỡng sẽ chấm dứt?,Nghĩa vụ cấp dưỡng sẽ không còn hiệu lực khi người nhận cấp dưỡng đã thành niên và có khả năng tự nuôi sống bản thân.,"Khi người được cấp dưỡng đã trưởng thành và có khả năng lao động hoặc tài sản để tự lo liệu cuộc sống, nghĩa vụ cấp dưỡng sẽ chấm dứt.",Nghĩa vụ cấp dưỡng chấm dứt khi người được cấp dưỡng có khả năng tài chính hoặc lao động để tự nuôi mình.,118,7,Nghĩa vụ cấp dưỡng chấm dứt khi người được cấp dưỡng đã thành niên và có khả năng lao động hoặc tài sản để tự nuôi mình.
Khi nào nghĩa vụ cấp dưỡng bị chấm dứt trong các trường hợp đặc biệt?,Nghĩa vụ cấp dưỡng cũng sẽ kết thúc khi người cấp dưỡng hoặc người được cấp dưỡng qua đời.,"Nếu người cấp dưỡng và người được cấp dưỡng qua đời, nghĩa vụ cấp dưỡng sẽ không còn hiệu lực.","Trường hợp đặc biệt, nghĩa vụ cấp dưỡng cũng có thể bị chấm dứt khi một bên qua đời.",118,7,Nghĩa vụ cấp dưỡng chấm dứt khi người cấp dưỡng hoặc người được cấp dưỡng chết.
Ai có quyền yêu cầu Tòa án buộc người không thực hiện nghĩa vụ cấp dưỡng?,Những người được cấp dưỡng hoặc người giám hộ của họ có quyền yêu cầu Tòa án can thiệp trong trường hợp người có nghĩa vụ cấp dưỡng không tự nguyện thực hiện.,"Nếu người cấp dưỡng từ chối, cha, mẹ hoặc người giám hộ của người được cấp dưỡng có thể yêu cầu Tòa án can thiệp.","Tòa án sẽ can thiệp khi cha, mẹ hoặc người giám hộ yêu cầu thực hiện nghĩa vụ cấp dưỡng.",119,7,"Người được cấp dưỡng, cha, mẹ hoặc người giám hộ của người đó có quyền yêu cầu Tòa án buộc người không tự nguyện thực hiện nghĩa vụ cấp dưỡng phải thực hiện nghĩa vụ đó."
Các cơ quan nào có quyền yêu cầu Tòa án buộc người không thực hiện nghĩa vụ cấp dưỡng?,"Các cơ quan quản lý nhà nước về gia đình, trẻ em và các tổ chức liên quan có quyền yêu cầu Tòa án thực hiện nghĩa vụ cấp dưỡng.","Khi có hành vi trốn tránh nghĩa vụ cấp dưỡng, các cơ quan quản lý nhà nước về gia đình và trẻ em có thể yêu cầu Tòa án buộc thực hiện nghĩa vụ cấp dưỡng.",Các cơ quan nhà nước về gia đình và trẻ em có thể yêu cầu Tòa án can thiệp khi có hành vi trốn tránh nghĩa vụ cấp dưỡng.,119,7,"Cơ quan quản lý nhà nước về gia đình, cơ quan quản lý nhà nước về trẻ em, và các tổ chức như Hội liên hiệp phụ nữ có quyền yêu cầu Tòa án buộc người không tự nguyện thực hiện nghĩa vụ cấp dưỡng phải thực hiện nghĩa vụ đó."
Lý do tại sao nhà nước và xã hội khuyến khích việc trợ giúp cho các gia đình và cá nhân gặp hoàn cảnh khó khăn?,Tại sao các tổ chức và cá nhân cần tham gia vào việc hỗ trợ gia đình và cá nhân có hoàn cảnh đặc biệt khó khăn?,Việc trợ giúp gia đình và cá nhân gặp khó khăn có vai trò gì đối với xã hội?,Nhà nước và xã hội thúc đẩy việc trợ giúp gia đình và cá nhân khó khăn như thế nào và vì mục đích gì?,120,7,"Nhà nước và xã hội khuyến khích việc trợ giúp các gia đình và cá nhân gặp khó khăn nhằm tạo ra sự đồng cảm và đoàn kết trong cộng đồng, đồng thời giúp các đối tượng này vượt qua khó khăn, cải thiện chất lượng cuộc sống, và đảm bảo sự ổn định xã hội. Việc hỗ trợ này không chỉ giúp giảm bớt gánh nặng cho những người gặp khó khăn mà còn đóng góp vào sự phát triển bền vững và công bằng xã hội."
Làm thế nào để các bên trong quan hệ hôn nhân và gia đình có yếu tố nước ngoài được bảo vệ quyền và lợi ích hợp pháp?,Những biện pháp nào được áp dụng để đảm bảo quyền lợi cho các bên trong quan hệ hôn nhân và gia đình có yếu tố nước ngoài?,Làm sao để đảm bảo quyền và nghĩa vụ hợp pháp cho các bên trong quan hệ hôn nhân và gia đình với yếu tố nước ngoài?,Có những cách nào để bảo vệ lợi ích hợp pháp cho các bên khi hôn nhân và gia đình liên quan đến yếu tố nước ngoài?,121,8,"Quyền và lợi ích hợp pháp của các bên trong quan hệ hôn nhân và gia đình có yếu tố nước ngoài được bảo vệ thông qua việc tuân thủ pháp luật Việt Nam và các điều ước quốc tế mà Việt Nam là thành viên. Người nước ngoài kết hôn với công dân Việt Nam tại Việt Nam sẽ có quyền và nghĩa vụ như công dân Việt Nam, trừ trường hợp có quy định khác. Đồng thời, nhà nước Việt Nam cũng bảo hộ quyền và lợi ích hợp pháp của công dân mình ở nước ngoài phù hợp với pháp luật trong nước, pháp luật nước sở tại và tập quán quốc tế."
Người nước ngoài khi kết hôn với công dân Việt Nam sẽ có quyền và nghĩa vụ như thế nào?,"Khi kết hôn với công dân Việt Nam, người nước ngoài được hưởng quyền lợi và nghĩa vụ ra sao?",Người nước ngoài có những quyền và nghĩa vụ gì khi tham gia quan hệ hôn nhân tại Việt Nam?,Quyền và trách nhiệm của người nước ngoài trong hôn nhân với công dân Việt Nam được quy định thế nào?,121,8,Quyền và trách nhiệm của người nước ngoài trong hôn nhân với công dân Việt Nam được quy định thế nào?
Khi nào pháp luật Việt Nam được áp dụng trong quan hệ hôn nhân và gia đình có yếu tố nước ngoài?,Trong trường hợp nào các quy định pháp luật Việt Nam được sử dụng cho quan hệ hôn nhân và gia đình có yếu tố nước ngoài?,Pháp luật Việt Nam được áp dụng khi nào trong các mối quan hệ hôn nhân và gia đình liên quan đến yếu tố nước ngoài?,Những trường hợp nào yêu cầu sử dụng pháp luật Việt Nam cho quan hệ hôn nhân có yếu tố nước ngoài?,122,8,Pháp luật Việt Nam được áp dụng cho quan hệ hôn nhân và gia đình có yếu tố nước ngoài trừ khi có quy định khác trong Luật hôn nhân và gia đình hoặc trong các điều ước quốc tế mà Việt Nam là thành viên. Nếu điều ước quốc tế có quy định khác với luật Việt Nam thì ưu tiên áp dụng điều ước quốc tế đó.
Pháp luật nước ngoài được áp dụng trong quan hệ hôn nhân và gia đình có yếu tố nước ngoài khi nào?,Trong trường hợp nào pháp luật nước ngoài được áp dụng cho các mối quan hệ hôn nhân và gia đình có yếu tố nước ngoài?,Khi nào các quy định của nước ngoài được sử dụng trong quan hệ hôn nhân liên quan đến yếu tố nước ngoài?,Pháp luật nước ngoài được áp dụng ra sao trong quan hệ gia đình có yếu tố nước ngoài?,122,8,"Pháp luật nước ngoài được áp dụng trong quan hệ hôn nhân và gia đình có yếu tố nước ngoài khi pháp luật Việt Nam hoặc các điều ước quốc tế mà Việt Nam là thành viên có dẫn chiếu về việc áp dụng pháp luật đó. Tuy nhiên, việc áp dụng không được trái với các nguyên tắc cơ bản của Luật hôn nhân và gia đình Việt Nam. Nếu pháp luật nước ngoài dẫn chiếu ngược lại pháp luật Việt Nam, thì pháp luật Việt Nam sẽ được áp dụng."
Khi nào Tòa án Việt Nam có thẩm quyền giải quyết các vụ việc hôn nhân và gia đình có yếu tố nước ngoài?,Trong những trường hợp nào Tòa án Việt Nam được quyền xử lý các vụ việc hôn nhân và gia đình liên quan đến yếu tố nước ngoài?,Tòa án Việt Nam có thẩm quyền xử lý các vấn đề hôn nhân và gia đình có yếu tố nước ngoài khi nào?,Những tình huống nào cho phép Tòa án Việt Nam can thiệp vào các vụ việc hôn nhân và gia đình với yếu tố nước ngoài?,123,8,"Tòa án Việt Nam có thẩm quyền giải quyết các vụ việc hôn nhân và gia đình có yếu tố nước ngoài theo quy định của Bộ luật tố tụng dân sự. Ngoài ra, Tòa án nhân dân cấp huyện nơi công dân Việt Nam cư trú cũng có thẩm quyền xử lý các vụ việc như hủy kết hôn trái pháp luật, giải quyết ly hôn, tranh chấp về quyền và nghĩa vụ giữa vợ chồng, cha mẹ và con, hoặc các vấn đề về nhận con, nuôi con nuôi, giám hộ khi liên quan đến công dân Việt Nam cư trú ở khu vực biên giới với công dân nước láng giềng."
Ai có thẩm quyền đăng ký các quan hệ hôn nhân và gia đình có yếu tố nước ngoài tại Việt Nam?,Cơ quan nào chịu trách nhiệm đăng ký các quan hệ hôn nhân và gia đình liên quan đến yếu tố nước ngoài ở Việt Nam?,Ai có quyền giải quyết các vấn đề hộ tịch liên quan đến hôn nhân và gia đình có yếu tố nước ngoài?,Đơn vị nào xử lý việc đăng ký hộ tịch cho các mối quan hệ hôn nhân và gia đình với yếu tố nước ngoài?,123,8,Thẩm quyền đăng ký các quan hệ hôn nhân và gia đình có yếu tố nước ngoài thuộc về cơ quan đăng ký hộ tịch theo quy định của pháp luật về hộ tịch.
Khi nào giấy tờ do cơ quan nước ngoài cấp được sử dụng trong các vụ việc hôn nhân và gia đình tại Việt Nam?,Trong trường hợp nào giấy tờ từ cơ quan nước ngoài được chấp nhận cho các vụ việc hôn nhân và gia đình ở Việt Nam?,Giấy tờ do cơ quan nước ngoài lập cần điều kiện gì để sử dụng trong giải quyết hôn nhân và gia đình tại Việt Nam?,"Khi giải quyết các vấn đề hôn nhân và gia đình, giấy tờ nước ngoài cần đáp ứng yêu cầu gì để được công nhận ở Việt Nam?",124,8,"Giấy tờ do cơ quan có thẩm quyền của nước ngoài lập, cấp hoặc xác nhận được sử dụng trong các vụ việc hôn nhân và gia đình tại Việt Nam khi đã được hợp pháp hóa lãnh sự. Tuy nhiên, giấy tờ đó có thể được miễn hợp pháp hóa lãnh sự nếu thuộc trường hợp được quy định trong điều ước quốc tế mà Việt Nam là thành viên hoặc theo nguyên tắc có đi có lại."
Có những trường hợp nào giấy tờ nước ngoài không cần hợp pháp hóa lãnh sự khi sử dụng ở Việt Nam?,Khi nào giấy tờ do cơ quan nước ngoài cấp được miễn hợp pháp hóa lãnh sự tại Việt Nam?,Trong tình huống nào giấy tờ từ nước ngoài không phải thực hiện hợp pháp hóa lãnh sự để sử dụng trong các vụ việc hôn nhân và gia đình ở Việt Nam?,Giấy tờ nước ngoài được sử dụng mà không cần hợp pháp hóa lãnh sự trong những trường hợp nào?,124,8,"Giấy tờ do cơ quan nước ngoài lập, cấp hoặc xác nhận được miễn hợp pháp hóa lãnh sự khi điều đó được quy định trong điều ước quốc tế mà Việt Nam là thành viên hoặc khi áp dụng nguyên tắc có đi có lại giữa Việt Nam và nước cấp giấy tờ."
"Khi nào bản án, quyết định về hôn nhân và gia đình của Tòa án nước ngoài được công nhận để thi hành tại Việt Nam?",Trong trường hợp nào bản án hôn nhân và gia đình của Tòa án nước ngoài được chấp nhận và thi hành ở Việt Nam?,Điều kiện gì để quyết định về hôn nhân và gia đình từ Tòa án nước ngoài được công nhận ở Việt Nam?,Làm thế nào để bản án của Tòa án nước ngoài về hôn nhân và gia đình có hiệu lực thi hành tại Việt Nam?,125,8,"Bản án, quyết định về hôn nhân và gia đình của Tòa án nước ngoài được công nhận và thi hành tại Việt Nam khi đáp ứng các điều kiện theo quy định của Bộ luật tố tụng dân sự Việt Nam. Việc công nhận phải tuân thủ quy trình pháp lý do pháp luật Việt Nam quy định."
Khi nào các quyết định hôn nhân và gia đình từ nước ngoài được ghi vào sổ hộ tịch ở Việt Nam mà không cần yêu cầu thi hành?,Trong trường hợp nào bản án hôn nhân từ nước ngoài được ghi nhận vào sổ hộ tịch Việt Nam mà không cần thi hành?,Khi nào quyết định về hôn nhân và gia đình của cơ quan nước ngoài được ghi chú hộ tịch ở Việt Nam?,Làm thế nào để quyết định hôn nhân và gia đình từ nước ngoài được ghi vào sổ hộ tịch mà không yêu cầu thi hành tại Việt Nam?,125,8,"Các bản án, quyết định về hôn nhân và gia đình từ Tòa án nước ngoài được ghi vào sổ hộ tịch ở Việt Nam khi không có yêu cầu thi hành tại Việt Nam hoặc không có đơn yêu cầu không công nhận. Việc ghi chú này được thực hiện theo quy định chi tiết của Chính phủ Việt Nam."
